function_id,scenario,dataset,arrival_time,inter_arrival,dependency_load_time,function_duration,completion_time,latency
0,S6,A_heavy,0.03759089361612831,0.03759089361612831,1.3214606035158232,2.8250427694487366,4.184094266580688,4.14650337296456
1,S6,A_heavy,0.044236697695601575,0.006645804079473264,1.7042885198527962,1.5525766231714853,3.301101840719883,3.2568651430242817
2,S6,A_heavy,0.046990999625788676,0.0027543019301871003,1.8266988113641414,1.4565848253504194,3.3302746363403495,3.283283636714561
3,S6,A_heavy,0.04766133142937106,0.0006703318035823864,2.114494806150476,2.6522583629405316,4.814414500520378,4.766753169091007
4,S6,A_heavy,0.05255992941827167,0.004898597988900609,1.871909812162678,1.1724845491896971,3.096954290770647,3.044394361352375
5,S6,A_heavy,0.05789484952699445,0.005334920108722783,2.072783543457798,2.878495361667529,5.009173754652322,4.951278905125327
6,S6,A_heavy,0.05830933881743771,0.0004144892904432575,1.4684626931421032,2.7224662028710602,4.249238234830601,4.190928896013164
7,S6,A_heavy,0.05979532978334947,0.0014859909659117596,1.8635382834891248,1.8478703454463241,3.7712039587187984,3.711408628935449
8,S6,A_heavy,0.06082235029730588,0.0010270205139564113,2.478163818396971,1.7467724781925749,4.285758646886851,4.224936296589545
9,S6,A_heavy,0.06904924612018996,0.00822689582288409,1.1758019010810472,1.1745004323491808,2.419351579550418,2.350302333430228
10,S6,A_heavy,0.08520930449996451,0.016160058379774547,1.8777940949552918,1.334421405413614,3.2974248048688706,3.212215500368906
11,S6,A_heavy,0.09396026115831788,0.008750956658353366,1.8622214111812871,1.1355202924499481,3.091701964789553,2.9977417036312355
12,S6,A_heavy,0.13296088862367159,0.03900062746535371,1.1443964877489043,1.8621195283562386,3.1394769047288147,3.006516016105143
13,S6,A_heavy,0.1382570576316413,0.0052961690079697315,1.744593471465245,1.7457490824877167,3.628599611584603,3.490342553952962
14,S6,A_heavy,0.14628293985716037,0.00802588222551906,1.4343290449579753,2.0773714955496017,3.657983480364737,3.5117005405075767
15,S6,A_heavy,0.14905140151522758,0.0027684616580672164,1.8259389456565722,1.1091485583238943,3.084138905495694,2.935087503980466
16,S6,A_heavy,0.18013339832558817,0.03108199681036057,1.7148360029584258,1.0727750248160097,2.9677444261000234,2.7876110277744353
17,S6,A_heavy,0.1894500906432887,0.009316692317700518,1.1977967737420894,2.891988318657824,4.279235183043202,4.0897850923999135
18,S6,A_heavy,0.19428981531472897,0.00483972467144027,1.1810031474072704,1.211621730125757,2.586914692847756,2.392624877533027
19,S6,A_heavy,0.19714023231503927,0.002850417000310311,2.257698738200706,2.166352553701966,4.621191524217711,4.424051291902671
20,S6,A_heavy,0.20307970886435545,0.005939476549316164,2.425299867220642,1.3058252158510433,3.9342047919360406,3.731125083071685
