function_id,scenario,dataset,arrival_time,inter_arrival,dependency_load_time,function_duration,completion_time,latency
0,S3,A_heavy,0.04692680899768591,0.04692680899768591,2.4460310844358424,2.9559612400403443,5.448919133473872,5.401992324476186
1,S3,A_heavy,0.34793895208943804,0.3010121430917521,1.0329122013963459,2.936717014550233,4.317568168036017,3.9696292159465787
2,S3,A_heavy,0.47961352144398295,0.13167456935454494,2.1530663631511215,1.3053301281715017,3.938010012766606,3.458396491322623
3,S3,A_heavy,0.5709077768215782,0.09129425537759533,2.448335628646066,1.893169795436128,4.912413200903773,4.341505424082195
4,S3,A_heavy,0.5878702638678128,0.01696248704623463,1.5083623049255843,1.3708428568810254,3.4670754256744223,2.8792051618066097
5,S3,A_heavy,0.6048298930592734,0.016959629191460518,1.972165881686458,1.6095621212075035,4.186557895953235,3.5817280028939615
6,S3,A_heavy,0.6108137699201415,0.005983876860868068,1.8433348747663159,0.8697050321914037,3.323853676877861,2.71303990695772
7,S3,A_heavy,0.8119368563681354,0.20112308644799395,2.1422609645147856,1.1533225943974836,4.107520415280405,3.2955835589122695
8,S3,A_heavy,0.9038450717308618,0.09190821536272646,2.2992668824675784,1.6735671003114598,4.8766790545099,3.972833982779038
9,S3,A_heavy,1.0269700779013209,0.12312500617045903,1.904566853949322,1.6023501908907418,4.533887122741385,3.506917044840064
10,S3,A_heavy,1.0290500087012346,0.0020799307999138624,2.2238568795721854,1.413431612488944,4.666338500762364,3.637288492061129
11,S3,A_heavy,1.3794057562170658,0.3503557475158312,1.4684283638338829,1.3066810695898674,4.154515189640816,2.77510943342375
12,S3,A_heavy,1.5580487105525334,0.1786429543354675,1.3428805880572252,2.4477025717842587,5.348631870394017,3.790583159841484
13,S3,A_heavy,1.5819174730774281,0.0238687625248947,1.6460015342992602,1.4480093395850604,4.675928346961749,3.094010873884321
14,S3,A_heavy,1.6019853719523944,0.020067898874966336,2.016604899371175,2.3543959892180357,5.972986260541605,4.371000888589211
15,S3,A_heavy,1.6222465142356202,0.020261142283225706,1.2808704234080854,1.6109752399796604,4.5140921776233665,2.8918456633877465
16,S3,A_heavy,1.6585218871816678,0.03627537294604771,2.0205282882278373,2.564354325966227,6.243404501375732,4.584882614194064
17,S3,A_heavy,1.7329146702677534,0.07439278308608545,1.591140472858101,1.1679133672177526,4.491968510343607,2.759053840075854
18,S3,A_heavy,1.789468376945787,0.056553706678033666,2.193362910838948,1.1467285368130722,5.129559824597807,3.3400914476520205
19,S3,A_heavy,1.8238906762011813,0.034422299255394154,1.055253725654955,2.2952789874902098,5.174423389346346,3.350532713145165
20,S3,A_heavy,1.918527763591161,0.09463708738997988,2.0019739567440915,2.812813531979482,6.733315252314735,4.8147874887235735
21,S3,A_heavy,1.9335512164638948,0.015023452872733867,1.9747335049749515,1.114570750632317,5.022855472071163,3.0893042556072685
22,S3,A_heavy,1.968102767664135,0.03455155120024023,2.4114032141879713,0.9621501592563975,5.341656141108504,3.373553373444369
23,S3,A_heavy,2.01373048948622,0.04562772182208471,2.0700513303461054,2.8562018550080124,6.939983674840337,4.926253185354117
24,S3,A_heavy,2.0746239582721975,0.060893468785977505,2.194452844634922,1.0581192765048029,5.327196079411922,3.2525721211397247
25,S3,A_heavy,2.2284175593752886,0.1537936011030912,2.3568865237797523,1.350807223484502,5.936111306639543,3.707693747264254
26,S3,A_heavy,2.2506911455881577,0.02227358621286903,2.0125778774379817,2.8448871683241777,7.108156191350317,4.85746504576216
27,S3,A_heavy,2.3228940610914703,0.07220291550331277,1.435230452439962,2.5664193645124875,6.32454387804392,4.001649816952449
28,S3,A_heavy,2.4126445332224464,0.08975047213097606,2.304660699375283,1.5540671900460465,6.2713724226437755,3.858727889421329
29,S3,A_heavy,2.417400918198087,0.004756384975640855,2.1213671792139626,2.8999609832445055,7.438729080656555,5.021328162458468
30,S3,A_heavy,2.510934220263048,0.09353330206496102,1.6366564060013402,2.0497067290372226,6.197297355301611,3.686363135038563
31,S3,A_heavy,2.52963034546079,0.018696125197741643,2.065793758974943,0.9589461777809252,5.554370282216658,3.024739936755868
32,S3,A_heavy,2.53635673854872,0.006726393087930424,2.301533315771713,2.3467471299891924,7.184637184309625,4.648280445760905
33,S3,A_heavy,2.833725517899413,0.2973687793506931,2.463478197086907,1.9820101872112643,7.279213902197585,4.445488384298171
34,S3,A_heavy,3.17078855214553,0.3370630342461173,2.428527255938583,2.0596937111421423,7.659009519226256,4.488220967080726
35,S3,A_heavy,3.336021709426818,0.16523315728128768,1.4879917401462124,2.987029337516023,7.811042787089053,4.475021077662236
36,S3,A_heavy,3.3723504954236936,0.03632878599687583,1.6325405705772726,1.1355314232589915,6.140422489259958,2.7680719938362643
37,S3,A_heavy,3.382628226923944,0.010277731500250624,1.164304907466057,2.244950980633363,6.791884115023364,3.4092558880994197
38,S3,A_heavy,3.49790330323381,0.11527507630986618,1.3713164305270689,1.809230413905322,6.678450147666201,3.1805468444323908
39,S3,A_heavy,3.55591238749235,0.05800908425853984,2.3236318127304254,1.3981648747535904,7.277709074976366,3.7217966874840163
40,S3,A_heavy,3.568927610887795,0.013015223395444864,1.5412748894190385,2.3257985416585183,7.436001041965351,3.8670734310775563
41,S3,A_heavy,3.63728233370121,0.06835472281341502,1.9308289878923217,2.2700681759499997,7.838179497543532,4.200897163842322
